gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Zfp287	-1.4196624423519912	1.0161096287813804	-4.068525911270339	0.003672094113578437	0.007812714888539112	-1.9401932925212604
Chchd1	-1.056886533980564	2.4015809522992884	-4.068608779408381	0.003671675536368156	0.007812714888539112	-2.2015538865959483
Hsd17b1	-1.2909086248412565	1.004390900182615	-4.070153787781988	0.0036638809165015496	0.007799421811526453	-1.9353968346110468
Uqcrfs1	-0.7824778565749151	6.886418984916062	-4.070547945288046	0.003661895234672817	0.007796588816883863	-2.831183519727036
Higd1a	-1.0011018139151675	2.8647043406289985	-4.070823050177303	0.0036605100018734923	0.007795033461331747	-2.281946077581008
Zfp772	-1.1662763211327523	2.627636910547805	-4.070920028580498	0.0036600218221550878	0.007795033461331747	-2.2384621096891353
Hmgn5	-0.6397571032848757	4.238816896327854	-4.074019941028447	0.003644454076358086	0.0077636196516585034	-2.5492588294411425
Timm23	-0.9382181119227413	6.485652607670654	-4.074729414264274	0.003640901149964743	0.007757438992748789	-2.8177047854100925
Fbxl2	-2.605751178586303	0.7715855073979864	-4.074957532712709	0.00363975956318574	0.00775639473049748	-1.8804788582019514
Zfp35	-0.6613873398148362	6.587521988151427	-4.075473309453538	0.0036371798527649888	0.00775331502316333	-2.819495479350599
Sele	-3.005343127349308	0.6193026373700796	-4.080796114210054	0.003610672106741676	0.007701300985823431	-1.8417230688308601
Gm8923	-1.989145911197436	1.3141366778243746	-4.082750170408364	0.00360099315832197	0.0076820327079343085	-1.9814771491757037
H2-T22	-0.6565456953975621	5.087469673238536	-4.083444011574302	0.003597563114123087	0.007676090759274099	-2.681315209809598
Heatr5a	-0.6781149692050867	6.006156158116813	-4.092473001026667	0.0035532474735565714	0.007593782879225371	-2.7667808907280085
Wdr60	-4.656170111129516	0.025737440127597155	-4.096134465560012	0.0035354444890087788	0.00755844892909652	-1.7127376998969615
Bcl2l12	-1.1250190697457616	3.6573053876206796	-4.098630841200892	0.0035233616186930126	0.0075353230523008815	-2.3977423311716075
Mtfr2	-1.0255928477869292	3.8630020897110944	-4.099014771442546	0.0035215072868396945	0.007532710340839634	-2.43902713357996
Nasp	-0.49994150920970704	6.928238006344162	-4.101195973584248	0.0035109923238100292	0.007515393491199575	-2.7861923571387655
Ddx28	-1.0330912881209198	4.304902197629504	-4.102326767508686	0.003505554413644055	0.00750937942584493	-2.5202013605013205
Nup155	-0.5496307901051489	6.619182583372625	-4.103190475633445	0.003501407018651431	0.0075018448738643035	-2.7794509385655752
Ciapin1	-0.5919399166086912	6.2056346002382625	-4.104507672486194	0.003495092224312553	0.007491011345214267	-2.76161986428981
R3hdm1	-0.5906366777951098	6.651498313619854	-4.104594960584335	0.0034946741891771797	0.007491011345214267	-2.77809191802427
Invs	-1.0568680012028038	3.888670013676207	-4.1049731388192034	0.0034928636625011	0.007488931166169296	-2.435487275380119
Gm13152	-3.582462848891973	0.5123758104415013	-4.106603468702016	0.0034850700372050744	0.007473566978199498	-1.784393932354063
Snw1	-0.5206205855533934	6.230533259250794	-4.107566602766547	0.0034804746869004596	0.007465057038774432	-2.7584072473128503
Mrps34	-1.053113142360191	3.6855803954210598	-4.108326544601285	0.0034768534291029353	0.007458633680522441	-2.389326758248229
Pomt2	-0.7725291643510066	4.254793708234634	-4.109891549198994	0.003469408698385727	0.007445346063983501	-2.499658150276164
Zbtb8os	-0.72843195597155	3.692435818025439	-4.111712472935992	0.003460768192453321	0.007428142437236207	-2.3857782024237997
Dctpp1	-2.1657589626540443	1.7497347220554504	-4.114263039214464	0.003448704443307196	0.007404918864204774	-2.0205262399545934
Adora2a	-4.418735193485302	-0.17997666480855426	-4.114899254420118	0.003445702325738169	0.007401142321890429	-1.6539544945848181
Fn1	-2.0936738406951703	3.0921688611554106	-4.116131233792927	0.003439896978494762	0.007390006031389143	-2.258902593393495
Rnf138	-0.8628154442428482	5.292473370391306	-4.117088624008159	0.0034353928384190623	0.007381661637649767	-2.6596515713541997
Txlna	-0.5487593223230851	7.398614811086402	-4.118541231689437	0.0034285710411964877	0.007368333360376423	-2.7568542588244274
Fen1	-0.5272687318369496	7.825011170011469	-4.118946458199378	0.0034266706071765306	0.00736557866926228	-2.7458058473342337
Exosc3	-0.7981647686073847	4.813258861414019	-4.120363240213293	0.0034200350996327748	0.007355299475474677	-2.5842804172133844
1810030O07Rik	-0.5146356481983538	6.177924851433814	-4.120736640168771	0.0034182885874070325	0.007352871530563347	-2.736203002841518
Armc9	-2.0623742685601236	1.9812618835417557	-4.12171527715646	0.0034137157496138457	0.007344362073527728	-2.0510464337748706
Zfp125	-0.6803337972211736	4.454132887535258	-4.1221205780359025	0.0034118238492689933	0.007341618425699735	-2.5187616800597246
Afg3l1	-0.5993948804816016	6.511213949061309	-4.1225194825421685	0.0034099629109025364	0.007339080147643682	-2.7482192329058206
A130010J15Rik	-0.9569524747129234	3.4915179293565757	-4.124549443309102	0.003400509844287122	0.007325216248612714	-2.3259980936917524
Zfp820	-2.5252229143877356	1.1672302949757307	-4.125608895259383	0.0033955874479922317	0.007315936329315148	-1.8897864590647497
Mat2a	-0.5332940274193891	8.914238071677591	-4.127134561345444	0.003388512441210143	0.007303336192079644	-2.690867061366383
Ndufb5	-0.6792675675494513	4.5147122290581025	-4.128119637594474	0.003383952774704799	0.007294829211594303	-2.520923741823295
Rps12-ps3	-0.9999080297353262	3.427367343913027	-4.1329608764536765	0.0033616399213191807	0.007249354266115951	-2.300765629963478
Wdpcp	-2.3901458072000805	2.942049944322664	-4.134010612605961	0.003356822750545392	0.0072415893582158785	-2.204368616446076
Med29	-1.1284735891325015	2.8567861527489327	-4.134858340141503	0.0033529380203308683	0.0072358310803080144	-2.1872198098190534
Arntl	-1.0880603464408196	3.4742474586939123	-4.135489599290415	0.003350048412410219	0.007230905800971006	-2.3065458106088155
Ms4a6d	-1.186442280088144	2.454239577570174	-4.135559126834205	0.0033497303122853846	0.007230905800971006	-2.1136077851738646
1810022K09Rik	-1.222542365394582	3.111861781592471	-4.136501635707443	0.0033454213908246243	0.007223537736517588	-2.2330600490767862
Snrpf	-1.2752756862448638	2.3636705519860586	-4.138431953468106	0.0033366151043134605	0.007207137052241666	-2.093553800217891
Itm2a	-4.5307972644182195	-0.4168301351812656	-4.140509225588594	0.00332716633442647	0.007189336184697195	-1.5839591245362428
Ogfod1	-0.6033877770055369	5.163991702806399	-4.141651877060602	0.003321981133942216	0.0071807384496579574	-2.6066122709756376
Cluap1	-0.8233197103866767	4.047912799896418	-4.143427862690897	0.003313939249813058	0.007169773735256112	-2.410787770839989
Ptpn21	-1.5307273815549283	2.4475096510169925	-4.15162388380544	0.0032770978933523037	0.00709789476409906	-2.0891736057087
Plcg1	-2.0628585661716334	3.540089604953534	-4.1517090340874265	0.003276717468336119	0.00709789476409906	-2.2963302668613323
Zc2hc1a	-2.354164339122923	2.1460859391141986	-4.155773605942754	0.003258613552149619	0.00706319774690005	-2.0305731497927964
Gm8355	-3.6435033230752443	-1.0234187853715295	-4.158735840216477	0.003245487560381332	0.007038392512550117	-1.4845107406750433
Atraid	-0.726889096573788	4.269988226234714	-4.159383900452429	0.0032426235490195326	0.0070334625568640105	-2.430212218064483
Ndst2	-1.0723929336373077	3.5757411680368376	-4.160844629222662	0.003236178063745199	0.007020760937855383	-2.290339714657458
Dhx9	-0.5375654683417999	6.490110263451932	-4.162330216587629	0.0032296370734885014	0.007009124862733157	-2.6891743957287133
Ehmt2	-0.719818122638963	5.787204893015162	-4.165544772208031	0.003215532299691658	0.006981059000752895	-2.6420003507809957
Adgrl1	-4.059030998220559	-0.4148123579111093	-4.166861632570998	0.0032097734167379397	0.0069710985588620775	-1.5479705345820731
F2rl3	-4.942309042908554	0.7751018276239725	-4.169063599700782	0.003200168655339394	0.006954044170554998	-1.74739955357213
Cmc1	-1.1011753748031818	2.195823068476833	-4.169427049358764	0.0031985863100088595	0.006951874517518343	-2.0195729395072464
Rad18	-0.5476401214611686	6.572922349403208	-4.169532885601753	0.0031981256911765474	0.006951874517518343	-2.6810125478965805
AI314180	-0.5395775653697745	7.246425893881993	-4.170202483614636	0.0031952131367119865	0.006947079548154293	-2.683424801010294
Rnf43	-2.192253139733655	1.41244242820835	-4.171274951377679	0.0031905541827543745	0.006938217004543119	-1.8743582766446734
Plekho1	-1.46209111797239	1.2227061499621583	-4.17452743638209	0.0031764697195309187	0.006913902830116109	-1.8313472767381898
Nf2	-0.8991041225509093	5.7762613146836985	-4.175271156034325	0.0031732585785289773	0.0069081763825134404	-2.6268153742774762
Btf3	-0.9304562544322277	6.572070195246386	-4.176389443792546	0.0031684367699238505	0.0068989407795745	-2.6709688766707913
Cyp4v3	-1.2089401552056165	3.514816896872473	-4.177249188264108	0.0031647351222988396	0.006892141277865371	-2.2540589079608333
Tpk1	-1.4167687404138363	2.9346491967859376	-4.18126495654766	0.0031475068926568707	0.006858385260609939	-2.1344799522404623
Tmem126a	-0.8293379272406258	3.3057821647337637	-4.182990117776702	0.003140136826573854	0.0068460847934789055	-2.203573083247936
Pex7	-0.5520913487520138	5.921687977649264	-4.183783470444353	0.0031367538006838516	0.006839961675996691	-2.626575093597056
Hook1	-1.8672710537624564	3.3456944783439475	-4.187877833083949	0.003119357026455433	0.006805765944104523	-2.204451208163918
Tasp1	-1.7243238400741974	3.93616284088512	-4.188550553029364	0.003116508649019895	0.006800797649419148	-2.323088536514571
Zfp467	-1.4085370790761647	1.4615285916908491	-4.1890778031909335	0.003114278171977026	0.006797176153172956	-1.858496721761668
Ranbp10	-0.5616960261985344	4.7319679967322275	-4.18969943817236	0.003111650624408925	0.006793932208731461	-2.469341287298106
Mtmr2	-0.583466481850965	5.947347758656565	-4.191316001973328	0.003104828882073804	0.0067827692972423324	-2.617534781028138
Serinc1	-0.5057379782512506	6.529276896593495	-4.191983076837072	0.0031020186008565544	0.006779117742620803	-2.647101005266343
Mcm8	-0.975832211338068	4.488280947553647	-4.1932183868639745	0.0030968216871442677	0.006769002938707481	-2.421146598882631
Klhl26	-0.7380407980129751	3.7603046215751736	-4.1952277827633875	0.0030883882972936815	0.006753048864569068	-2.278017272006144
Actl6a	-0.5888801971152473	7.086710527099559	-4.195651370296247	0.0030866136779332683	0.0067504082383309134	-2.6476391160647506
Oasl1	-2.5265107035040226	1.2580364568773768	-4.197492541152525	0.0030789128851810245	0.006736041310357457	-1.8058729975870778
Pdcd2	-1.0674591806796943	3.666675139088757	-4.197622124517851	0.003078371678360512	0.006736041310357457	-2.255471522688171
Anxa4	-0.9144414288006204	4.122116415767717	-4.2004208694311	0.0030667077242811976	0.00671180554509043	-2.342281053771961
Zfp90	-3.372180113066643	2.2348680954200613	-4.200544086181973	0.003066195308828634	0.00671180554509043	-1.9815327434429753
Zswim7	-3.743520015097619	-1.2775620019803868	-4.2007251572800435	0.0030654424651786697	0.006711503859951682	-1.404784843788847
Hs6st1	-1.6605795271967634	1.9155744764893292	-4.20108827671527	0.0030639333165179256	0.006709433523351558	-1.9253608459395082
Zfp386	-1.2686660306215245	4.970190557761383	-4.202669441409632	0.0030573712413129337	0.0066962954376511745	-2.48916963483226
Dnajc28	-1.7032293732300867	1.943636299661828	-4.205674817107646	0.0030449402934908374	0.006670296068868796	-1.9236672920456002
Lamc1	-4.075093246020399	-0.8601067088828576	-4.2061770136431536	0.003042868419508946	0.0066669840637971125	-1.4385215960680275
Zfp512b	-0.7316146585956984	4.758622026688256	-4.215018672277249	0.003006639457863147	0.006590031182864255	-2.437073920673175
Nudt16	-0.8808087784286305	3.739864875592066	-4.217147625499847	0.002997985815243325	0.006573484183478274	-2.242106375704572
Gm1818	-4.120176376409958	-0.5896194864034505	-4.217178637460287	0.002997859958735826	0.006573484183478274	-1.4560552516560588
Slc25a26	-1.7094370696525771	1.8875931655043587	-4.218255055390394	0.002993495045308559	0.006567265894498564	-1.8959259703057887
Gm14421	-4.9138504015476165	-0.5264217303468097	-4.220644484632998	0.002983830349024425	0.006548476338338213	-1.4594595476164622
Ints5	-0.5087981524912637	6.2732230058188785	-4.222111673819248	0.002977912617903373	0.006538432969548762	-2.592995058626845
Arhgap12	-3.222046203410535	1.5116217052788108	-4.222361914356154	0.0029769045696091123	0.006538432969548762	-1.820796437673187
Pla2g16	-1.7687092475685	0.8301048185170044	-4.2254841365137565	0.0029643582278252667	0.0065153496511884115	-1.6788051777044393
Gpr65	-0.8882424873298227	5.401351591637247	-4.226356619981262	0.0029608624643618115	0.0065100698985580295	-2.5134937852421437
Sh3pxd2b	-4.123916404576916	1.9630799797913308	-4.22874494195599	0.0029513159914250917	0.0064914775898590685	-1.8940408345743247
Pcgf2	-2.106350019885842	0.21859083585239827	-4.2313461505790215	0.00294095641629679	0.006471082441772238	-1.5563371343659904
Srsf11	-0.5417080944283725	7.454204322347095	-4.23441781442292	0.002928773793745931	0.0064466594173302	-2.586520963206472
L3mbtl2	-0.5509234830025704	6.109484884548118	-4.236727197397124	0.0029196504057570584	0.006428954638606165	-2.5626111838952337
Gpr174	-2.688203096429043	-1.1662966867927962	-4.237638069699492	0.0029160603904273136	0.006422237330452755	-1.3647002992232142
Ttc21b	-5.442316589197515	1.3388371925380982	-4.240808593728791	0.0029036015915342613	0.006399040182987227	-1.7606185243386996
Cacna1a	-3.7221144625275486	-0.9809465908624917	-4.240984702939616	0.0029029112470250694	0.006399040182987227	-1.3786273342298907
Pdpr	-1.2614402723727864	4.217703003455844	-4.241758544087631	0.0028998799078402753	0.006396067095729217	-2.3006183870461623
Coq7	-0.8212491673867448	3.4975459086085294	-4.2459331497337	0.0028835858022660597	0.006362485648958433	-2.1511872819344866
Mrpl54	-0.9625866177065601	2.517046835469761	-4.245998027469572	0.0028833333573171096	0.006362485648958433	-1.9655909832091112
Wdr61	-0.9045802925424686	6.130615863700159	-4.251567752611123	0.002861749899942602	0.006320162179320464	-2.5423850199020794
Mars2	-1.0565407115867522	5.123369272505222	-4.252103172053636	0.0028596842983217496	0.006316772032619434	-2.4400521130081385
Unc119b	-0.6548677348440064	5.801284966479767	-4.252379909543552	0.0028586173012213304	0.006315586859963102	-2.5167951953675125
Dnaja2	-0.5852825964440589	7.7242975665038465	-4.254233356020508	0.002851482187007542	0.006300992375373385	-2.551255080294112
Ifngr1	-0.5631566097566321	8.947680893716054	-4.255855756232125	0.0028452523254523373	0.006288393203422225	-2.5015979720056167
Rnd3	-2.4973140846927	-0.7555609261133136	-4.258602548758018	0.0028347384354027423	0.006268647067590091	-1.3799002392862034
Lrrk1	-0.7002650834516224	5.277790460571534	-4.258721430971015	0.002834284339905968	0.006268647067590091	-2.4512875641348826
Tmtc4	-1.0256848390664604	3.0842847811870255	-4.259460825482697	0.002831461833427521	0.0062637280915622566	-2.050034837140121
Spag4	-2.260152771388847	0.6760893016213554	-4.260633753151432	0.002826990625638976	0.006256161782315548	-1.5990590937497835
Gstp1	-0.8899310446328474	4.825410552333138	-4.262606989596102	0.0028194858555126824	0.006240713626275143	-2.3791292779345445
Tigar	-1.489427618678635	3.255820638844391	-4.266173285173278	0.0028059768436635765	0.006213122614963464	-2.073664527736316
Mgst3	-2.1637795080367765	-0.171749671498165	-4.266663204737836	0.002804126520184145	0.00621018049652389	-1.4457119470787934
Crybg3	-0.7369881697081264	4.313022392396528	-4.268559169013364	0.0027969782873345905	0.006197808205658968	-2.2798210272367445
M6pr	-0.49215468082961067	9.006356015708729	-4.269338915829032	0.0027940441799458237	0.006192459048107776	-2.479360270853082
Mei4	-1.8627128615085193	0.9564552625805547	-4.270708301591775	0.002788899376304477	0.00618220740537723	-1.6406899134741293
Mbtd1	-0.7591209574828737	5.112735291191657	-4.271242784806697	0.002786894095726595	0.006178912682257139	-2.4108617859020844
Bet1	-0.827922572016293	5.483548344004664	-4.271924875727313	0.0027843372837346196	0.006175543908372649	-2.4567526679099654
Mta1	-0.9408572327400835	3.372843331514858	-4.2737496861020565	0.002777509464363096	0.006161547919267193	-2.086002876865347
BC048403	-1.2020536348569077	2.5836722752558616	-4.274518304357533	0.002774638979555597	0.006156327187959176	-1.936510451716173
Snrnp25	-0.7580148349603539	3.5085979803571417	-4.27482447477956	0.0027734964481977245	0.006154939182151372	-2.111822060329372
Thg1l	-0.972649449944063	3.4273890961771385	-4.275026654809556	0.002772742255169563	0.006154412619323045	-2.0951781599458554
